,text,target,label
218,Instant Message planning on watching the dem debate as intently as alex seg hier i and trucking for joe are watching each other,joe biden,1
219,joe is my absolute favorite ! he confronts nicole and tells it like it is ! he is the only one that does t sugar coat it . 90 dayfiance,joe biden,1
220,i just took action with the action net join organizing together 2020 florida . take action here joe biden joe biden go blue,joe biden,1
221,"another in case you missed it , hillary clinton has endorsed joe biden saying , i have watched joe bring people together . . . . we need a leader a president like joe biden . still with her biden town hall united for joe",joe biden,1
222,biden wins the great state of alaska ! . . joe biden will be ready on day one to lead and unite the country . . joe biden biden vote for joe joe biden blue wave team biden vote for joe november elections vote for joe biden . .,joe biden,1
223,45 has run the office of the presidency into the ground . just like his businesses . a total desecration . we must restore honor to the office . biden,joe biden,1
224,special announcement please help us welcome joe kovacs usa to the flight scope family were excited and honored to add joe industry experience and insight to our team ! shot put athletics track and field joe biden track and field throws nation vela as a sports,joe biden,1
225,"joe biden congratulations on your 1 Stop That presidential debate . . showing that younger generation how a president conducts himself . . keep leading the way , sir . dem debate",joe biden,1
226,covid 19 is our punishment . maybe we will never be able to go outside safely because it is a natural born killer . no cure america barack obama joe biden democrats republicans joe biden corona vi ri us obama malik c ovid 19,joe biden,1
227,"because leaders lead by example . leaders listen , trust and rely on experts . leaders don put self first . vote blue 2020 joe biden",joe biden,1
228,"ha right ! and if you watch what joe said he wasnt even threatening , he was speaking hypothetically . Instant Message joe biden regardless",joe biden,1
229,we cannot allow this crisis to disempower or inflict further economic pain on black and brown people in our society . joe biden,joe biden,1
230,i believe this without a doubt in my mind . joe has compassion and actually cares about the average hard working americans . back to normal,joe biden,1
231,joe biden i hope your administration will investigate the robbery of taxpayers money . we deserve to know how this useless man scammed us and how much . vote biden 2020 vote biden vote biden to save america,joe biden,1
232,i hope you denial of normal t mind i published one of your gifs for all of us patriotic biden supporters to use ! !,joe biden,1
233,. joe biden on yesterday is historic supreme court decision todays supreme court decision is a momentous step forward for our country,joe biden,1
234,this package of 13 articles on corona and politics news can be found at how to make this moment the turning point for real change by barack obama vote blue dem s biden soul squad,joe biden,1
235,this and so many other civil rights causes biden has championed through the decades is why he is winning in the south . we remember .,joe biden,1
236,america is hopeful . america is purposeful . america is resilient . and america is for all joe biden,joe biden,1
237,"joe biden definitely welcomes you with open arms any time your ready to join us ! were all about unity , never division ! philip l paige",joe biden,1
238,walking along the most beautiful roads on a perfect weather day while knocking doors for joe . could be happier ! fit n,joe biden,1
239,"25 years ago , joe biden authored and passed the violence against women act so survivors of domestic abuse had access to the resources they needed . today , he continues to work to change the toxic culture that still pervades our society . watch nh politics",joe biden,1
240,"this right here . . . . . one of the main reasons i love my job is the relationships i get to have , and build with biden supporters and super vols like our very own marcie lammers ! its nice when your ridin with biden , you have the honor of doing so with awesome people ! !",joe biden,1
241,"apropos of nothing , joe biden currently has 1776 delegates , the same year the declaration of independence was signed . just saying",joe biden,1
242,"biden campaign on joe is decision to select a female running mate its something hes thought a lot about recently , and he decided he wanted to make a big commitment on a big stage . dem debate first female vp women for biden",joe biden,1
243,this campaign would be lost without these great young people who work tirelessly behind the scenes to make this campaign presentable and four star . team joe is one of a kind . biden joe biden iowa,joe biden,1
